Dir Name,Session Name,File Name,Text
M02,Session1,0074.txt,beat
M02,Session1,0060.txt,slip
M02,Session1,0128.txt,menu
M02,Session1,0100.txt,rake
M02,Session1,0114.txt,spark
M02,Session1,0119.txt,two
M02,Session1,0131.txt,sigh
M02,Session1,0125.txt,of
M02,Session1,0079.txt,stick
M02,Session1,0045.txt,yes
M02,Session1,0051.txt,bat
M02,Session1,0086.txt,glow
M02,Session1,0092.txt,Twice each day he plays skillfully and with zest upon our small organ.
M02,Session1,0093.txt,dug
M02,Session1,0087.txt,form
M02,Session1,0050.txt,[say 'Eee' in a very high pitch]
M02,Session1,0044.txt,"he dresses himself in an ancient black frock coat, "
M02,Session1,0078.txt,sip
M02,Session1,0124.txt,error
M02,Session1,0130.txt,I tried to tell people in the community.
M02,Session1,0118.txt,"but he always answers, ""Banana oil!"" "
M02,Session1,0126.txt,I just try to do my best.
M02,Session1,0132.txt,loop
M02,Session1,0052.txt,input/images/story_starters_15.jpg
M02,Session1,0046.txt,"tear [as in ""tear up that paper""]"
M02,Session1,0091.txt,sip
M02,Session1,0085.txt,fee
M02,Session1,0084.txt,down
M02,Session1,0090.txt,warm
M02,Session1,0047.txt,store
M02,Session1,0053.txt,stubble
M02,Session1,0133.txt,here
M02,Session1,0127.txt,Both figures would go higher in later years.
M02,Session1,0123.txt,cycle
M02,Session1,0137.txt,"Everything went real smooth, the sheriff said. "
M02,Session1,0057.txt,"lead [as in ""I will lead you""]"
M02,Session1,0043.txt,know
M02,Session1,0094.txt,storm
M02,Session1,0080.txt,he slowly takes a short walk in the open air each day.
M02,Session1,0240.txt,explore
M02,Session1,0081.txt,storm
M02,Session1,0095.txt,meat
M02,Session1,0042.txt,tip
M02,Session1,0056.txt,horn
M02,Session1,0136.txt,hear
M02,Session1,0122.txt,trace
M02,Session1,0134.txt,area
M02,Session1,0120.txt,trade
M02,Session1,0108.txt,hair
M02,Session1,0040.txt,rate
M02,Session1,0054.txt,trait
M02,Session1,0068.txt,floor
M02,Session1,0083.txt,double
M02,Session1,0097.txt,up
M02,Session1,0096.txt,swore
M02,Session1,0082.txt,[say 'Ah' for 5 seconds]
M02,Session1,0069.txt,train
M02,Session1,0055.txt,She had your dark suit in greasy wash water all year.
M02,Session1,0041.txt,knew
M02,Session1,0109.txt,bug
M02,Session1,0121.txt,You wished to know all about my grandfather.
M02,Session1,0135.txt,Why yell or worry over silly items? 
M02,Session1,0152.txt,You'd be better off taking a cold shower.
M02,Session1,0146.txt,slip
M02,Session1,0191.txt,tie
M02,Session1,0185.txt,He will allow a rare lie. 
M02,Session1,0026.txt,raid
M02,Session1,0032.txt,swarm
M02,Session1,0218.txt,prior
M02,Session1,0224.txt,fate
M02,Session1,0230.txt,rock
M02,Session1,0231.txt,rock
M02,Session1,0225.txt,bat
M02,Session1,0219.txt,tile
M02,Session1,0033.txt,share
M02,Session1,0027.txt,the
M02,Session1,0184.txt,We gathered shells on the beach.
M02,Session1,0190.txt,knew
M02,Session1,0147.txt,sway
M02,Session1,0153.txt,"xxx
"
M02,Session1,0179.txt,near
M02,Session1,0145.txt,droop
M02,Session1,0151.txt,fruit
M02,Session1,0186.txt,charlie
M02,Session1,0192.txt,through
M02,Session1,0019.txt,park
M02,Session1,0031.txt,go
M02,Session1,0025.txt,chair
M02,Session1,0233.txt,sigh
M02,Session1,0227.txt,much
M02,Session1,0226.txt,Mother sews yellow gingham aprons.
M02,Session1,0232.txt,Jane may earn more money by working hard. 
M02,Session1,0024.txt,trouble
M02,Session1,0030.txt,torn
M02,Session1,0018.txt,ship
M02,Session1,0193.txt,though
M02,Session1,0187.txt,wish
M02,Session1,0150.txt,Are your grades higher or lower than Nancy's? 
M02,Session1,0144.txt,drop
M02,Session1,0178.txt,shear
M02,Session1,0140.txt,hate
M02,Session1,0154.txt,The islands are sparsely populated.
M02,Session1,0168.txt,"If you destroy confidence in banks, you do something to the economy, he said."
M02,Session1,0183.txt,Bright sunshine shimmers on the ocean. 
M02,Session1,0197.txt,"Nothing is as offensive as ignorance
"
M02,Session1,0034.txt,giving those who observe him a pronounced feeling of the utmost respect.
M02,Session1,0020.txt,Grandfather likes to be modern in his language.
M02,Session1,0008.txt,alpha
M02,Session1,0236.txt,I scrubbed the floors thoroughly.
M02,Session1,0222.txt,One validated acts of school districts. 
M02,Session1,0223.txt,mere
M02,Session1,0237.txt,thigh
M02,Session1,0009.txt,pat
M02,Session1,0021.txt,bubble
M02,Session1,0035.txt,"I can
"
M02,Session1,0196.txt,Their house is grey and white.
M02,Session1,0182.txt,galore
M02,Session1,0169.txt,All the big baseball players get traded.
M02,Session1,0155.txt,knot
M02,Session1,0141.txt,This was easy for us. 
M02,Session1,0157.txt,boot
M02,Session1,0143.txt,no
M02,Session1,0194.txt,"tear [as in ""tear in my eye""]"
M02,Session1,0180.txt,steer
M02,Session1,0023.txt,"Well, he is nearly ninety-three years old; "
M02,Session1,0037.txt,[say 'Ah' for 5 seconds]
M02,Session1,0221.txt,back
M02,Session1,0235.txt,root
M02,Session1,0209.txt,pile
M02,Session1,0208.txt,Just one side got wet.
M02,Session1,0234.txt,troop
M02,Session1,0220.txt,fear
M02,Session1,0036.txt,"I can read
"
M02,Session1,0022.txt,bit
M02,Session1,0181.txt,bad
M02,Session1,0195.txt,floor
M02,Session1,0142.txt,whoop
M02,Session1,0156.txt,pot
M05,Session2,0359.txt,two
M05,Session2,0371.txt,bed
M05,Session2,0365.txt,It's fun to roast marshmallows on a gas burner.
M05,Session2,0173.txt,at
M05,Session2,0167.txt,spit
M05,Session2,0198.txt,dart
M05,Session2,0007.txt,sigh
M05,Session2,0013.txt,He will allow a rare lie. 
M05,Session2,0239.txt,The dolphins swam around our boat.
M05,Session2,0205.txt,spark
M05,Session2,0211.txt,echo
M05,Session2,0210.txt,hark
M05,Session2,0204.txt,The job provides many benefits.
M05,Session2,0238.txt,Students watched as he got out.
M05,Session2,0012.txt,know
M05,Session2,0006.txt,sway
M05,Session2,0199.txt,mitten
M05,Session2,0166.txt,foxtrot
M05,Session2,0172.txt,much
M05,Session2,0364.txt,hand
M05,Session2,0370.txt,Each one volunteered to jump first.
M05,Session2,0358.txt,shoot
M05,Session2,0366.txt,fork
M05,Session2,0372.txt,witch
M05,Session2,0158.txt,bit
M05,Session2,0164.txt,leak
M05,Session2,0170.txt,I expect we'll bounce back this week.
M05,Session2,0038.txt,"If you destroy confidence in banks, you do something to the economy, he said."
M05,Session2,0010.txt,light
M05,Session2,0004.txt,sleep
M05,Session2,0212.txt,Both injuries were to the same leg.
M05,Session2,0206.txt,heart
M05,Session2,0207.txt,The books are very expensive.
M05,Session2,0213.txt,I have had my bell rung.
M05,Session2,0005.txt,explore
M05,Session2,0011.txt,charlie
M05,Session2,0039.txt,fate
M05,Session2,0171.txt,brawn
M05,Session2,0165.txt,It eventually became a rather proud claim.
M05,Session2,0159.txt,bitten
M05,Session2,0373.txt,witch
M05,Session2,0367.txt,Being able to dance can help too.
M05,Session2,0363.txt,red
M05,Session2,0377.txt,zulu
M05,Session2,0388.txt,ticker
M05,Session2,0161.txt,golf
M05,Session2,0175.txt,kitten
M05,Session2,0149.txt,six
M05,Session2,0015.txt,input/images/story_starters_16.jpg
M05,Session2,0001.txt,"Today's date. February 13th
"
M05,Session2,0029.txt,pat
M05,Session2,0217.txt,thorn
M05,Session2,0203.txt,five
M05,Session2,0202.txt,sign
M05,Session2,0216.txt,"When all else fails, use force."
M05,Session2,0028.txt,You're used to being on the field.
M05,Session2,0014.txt,suit
M05,Session2,0148.txt,fill
M05,Session2,0174.txt,knitting
M05,Session2,0160.txt,darn
M05,Session2,0389.txt,The hotel man
M05,Session2,0376.txt,slicker
M05,Session2,0362.txt,sell
M05,Session2,0374.txt,a
M05,Session2,0360.txt,shell
M05,Session2,0348.txt,"This is a good place, though small."
M05,Session2,0176.txt,Alimony harms a divorced man's wealth.
M05,Session2,0162.txt,fat
M05,Session2,0189.txt,"Before Thursday's exam, review every formula."
M05,Session2,0002.txt,Where were you while we were away? 
M05,Session2,0016.txt,whoop
M05,Session2,0200.txt,blow
M05,Session2,0214.txt,him
M05,Session2,0228.txt,seven
M05,Session2,0229.txt,seed
M05,Session2,0215.txt,"If you are losing water, replace it immediately."
M05,Session2,0201.txt,It was a good win for us.
M05,Session2,0017.txt,prior
M05,Session2,0003.txt,boot
M05,Session2,0188.txt,rich
M05,Session2,0163.txt,The little schoolhouse stood empty.
M05,Session2,0177.txt,no
M05,Session2,0349.txt,Please open the window quickly.
M05,Session2,0361.txt,Most young rise early every morning.
M05,Session2,0375.txt,no
M05,Session2,0312.txt,"xxx
"
M05,Session2,0306.txt,best
M05,Session2,0138.txt,You'd be better off taking a cold shower.
M05,Session2,0110.txt,tile
M05,Session2,0104.txt,near
M05,Session2,0058.txt,hear
M05,Session2,0064.txt,floor
M05,Session2,0070.txt,hate
M05,Session2,0266.txt,reek
M05,Session2,0272.txt,litter
M05,Session2,0299.txt,sin
M05,Session2,0298.txt,sand
M05,Session2,0273.txt,romeo
M05,Session2,0267.txt,sell
M05,Session2,0071.txt,forward
M05,Session2,0065.txt,thigh
M05,Session2,0059.txt,pot
M05,Session2,0105.txt,write
M05,Session2,0111.txt,wish
M05,Session2,0139.txt,mut
M05,Session2,0307.txt,We have an excellent team.
M05,Session2,0313.txt,Nobody really expects to evacuate.
M05,Session2,0339.txt,tin
M05,Session2,0305.txt,He really crucified him; he nailed it for a yard loss.
M05,Session2,0311.txt,yes
M05,Session2,0107.txt,I just try to do my best.
M05,Session2,0113.txt,were
M05,Session2,0073.txt,ate
M05,Session2,0067.txt,steer
M05,Session2,0098.txt,here
M05,Session2,0259.txt,yes
M05,Session2,0271.txt,hitting
M05,Session2,0265.txt,Carl lives in a lively home. 
M05,Session2,0264.txt,loyal
M05,Session2,0270.txt,fitting
M05,Session2,0258.txt,spain
M05,Session2,0099.txt,select
M05,Session2,0066.txt,Bright sunshine shimmers on the ocean. 
M05,Session2,0072.txt,dot
M05,Session2,0112.txt,jungle
M05,Session2,0106.txt,though
M05,Session2,0310.txt,sit
M05,Session2,0304.txt,down
M05,Session2,0338.txt,sheet
M05,Session2,0300.txt,"xxx
"
M05,Session2,0314.txt,Nobody really expects to evacuate.
M05,Session2,0328.txt,said
M05,Session2,0102.txt,"Everything went real smooth, the sheriff said. "
M05,Session2,0116.txt,side
M05,Session2,0076.txt,She is thinner than I am. 
M05,Session2,0062.txt,cheer
M05,Session2,0089.txt,delta
M05,Session2,0274.txt,The prospect of cutting back spending is an unpleasant one for any governor.
M05,Session2,0260.txt,This is not a program of socialized medicine.
M05,Session2,0248.txt,side
M05,Session2,0249.txt,fat
M05,Session2,0261.txt,sergeant
M05,Session2,0275.txt,Did dad do academic bidding?
M05,Session2,0088.txt,I scrubbed the floors thoroughly.
M05,Session2,0063.txt,of
M05,Session2,0077.txt,pad
M05,Session2,0117.txt,"tear [as in ""tear in my eye""]"
M05,Session2,0103.txt,witch
M05,Session2,0329.txt,nest
M05,Session2,0315.txt,tread
M05,Session2,0301.txt,whisky
M05,Session2,0317.txt,bitter
M05,Session2,0303.txt,He took me out one day.
M05,Session2,0115.txt,three
M05,Session2,0101.txt,The humidity is overwhelming there.
M05,Session2,0129.txt,back
M05,Session2,0061.txt,bat
M05,Session2,0075.txt,fruit
M05,Session2,0049.txt,The islands are sparsely populated.
M05,Session2,0263.txt,take
M05,Session2,0277.txt,spit
M05,Session2,0288.txt,sitter
M05,Session2,0289.txt,right
M05,Session2,0276.txt,Some hotels are available nearby.
M05,Session2,0262.txt,leak
M05,Session2,0048.txt,pay
M05,Session2,0074.txt,write
M05,Session2,0060.txt,input/images/story_starters_17.jpg
M05,Session2,0128.txt,Two other cases also were under advisement. 
M05,Session2,0100.txt,Jane may earn more money by working hard. 
M05,Session2,0114.txt,we're
M05,Session2,0302.txt,sing
M05,Session2,0316.txt,yankee
M05,Session2,0333.txt,liquor
M05,Session2,0327.txt,dread
M05,Session2,0119.txt,slip
M05,Session2,0131.txt,All the big baseball players get traded.
M05,Session2,0125.txt,knew
M05,Session2,0079.txt,slay
M05,Session2,0045.txt,urgent
M05,Session2,0051.txt,Both figures would go higher in later years.
M05,Session2,0086.txt,ate
M05,Session2,0092.txt,menu
M05,Session2,0247.txt,vat
M05,Session2,0253.txt,league
M05,Session2,0284.txt,wit
M05,Session2,0290.txt,him
M05,Session2,0291.txt,"The wait for work can be very do it again
"
M05,Session2,0285.txt,ham
M05,Session2,0252.txt,city
M05,Session2,0246.txt,A roll of wire lay near the wall.
M05,Session2,0093.txt,"xxx
"
M05,Session2,0087.txt,Are your grades higher or lower than Nancy's? 
M05,Session2,0050.txt,error
M05,Session2,0044.txt,four
M05,Session2,0078.txt,They carried me off on the stretcher.
M05,Session2,0124.txt,I was conscious all the time.
M05,Session2,0130.txt,I looked up and noticed two old men.
M05,Session2,0118.txt,"tear [as in ""tear in my eye""]"
M05,Session2,0326.txt,chip
M05,Session2,0332.txt,dice
M05,Session2,0318.txt,tango
M05,Session2,0324.txt,wicker
M05,Session2,0330.txt,Then we'd really have someplace to go.
M05,Session2,0126.txt,peer
M05,Session2,0132.txt,shoot
M05,Session2,0052.txt,area
M05,Session2,0046.txt,sigh
M05,Session2,0091.txt,Nothing is as offensive as innocence. 
M05,Session2,0085.txt,The train approached the depot slowly.
M05,Session2,0278.txt,xray
M05,Session2,0250.txt,hem
M05,Session2,0244.txt,part
M05,Session2,0293.txt,sin
M05,Session2,0287.txt,White-capped waves covered the entire bay.
M05,Session2,0286.txt,The owners regularly look for plumbing leaks.
M05,Session2,0292.txt,The wait for work can be very long.
M05,Session2,0245.txt,zero
M05,Session2,0251.txt,brought
M05,Session2,0279.txt,A good attitude is unbeatable.
M05,Session2,0084.txt,gnaw
M05,Session2,0090.txt,sigh
M05,Session2,0047.txt,rock
M05,Session2,0053.txt,area
M05,Session2,0133.txt,bear
M05,Session2,0127.txt,fear
M05,Session2,0331.txt,walk
M05,Session2,0325.txt,Ned
M05,Session2,0319.txt,sip
M05,Session2,0321.txt,Beg that guard for one gallon of gas.
M05,Session2,0335.txt,sicker
M05,Session2,0309.txt,zip
M05,Session2,0123.txt,play
M05,Session2,0137.txt,droop
M05,Session2,0057.txt,We gathered shells on the beach.
M05,Session2,0043.txt,Mother sews yellow gingham aprons.
M05,Session2,0094.txt,"xxx
"
M05,Session2,0080.txt,"xxx
"
M05,Session2,0255.txt,dark
M05,Session2,0241.txt,input/images/story_starters_22.jpg
M05,Session2,0269.txt,thought
M05,Session2,0296.txt,up
M05,Session2,0282.txt,Those musicians harmonize marvelously.
M05,Session2,0283.txt,ship
M05,Session2,0297.txt,uniform
M05,Session2,0268.txt,pit
M05,Session2,0240.txt,hotel
M05,Session2,0254.txt,lick
M05,Session2,0081.txt,briar
M05,Session2,0095.txt,tie
M05,Session2,0042.txt,Mother sews yellow gingham aprons.
M05,Session2,0056.txt,Why yell or worry over silly items? 
M05,Session2,0136.txt,loop
M05,Session2,0122.txt,Just one side got wet.
M05,Session2,0308.txt,rock
M05,Session2,0334.txt,meat
M05,Session2,0320.txt,We bought a brown chair.
M05,Session2,0336.txt,rest
M05,Session2,0322.txt,knot
M05,Session2,0134.txt,snoop
M05,Session2,0120.txt,bad
M05,Session2,0108.txt,yes
M05,Session2,0040.txt,sprinkle
M05,Session2,0054.txt,mere
M05,Session2,0068.txt,I tried to tell people in the community.
M05,Session2,0083.txt,toot
M05,Session2,0097.txt,lip
M05,Session2,0242.txt,Nothing has been done yet to take advantage of the enabling legislation.
M05,Session2,0256.txt,"She wore warm, fleecy, woolen overalls."
M05,Session2,0281.txt,and
M05,Session2,0295.txt,wicked
M05,Session2,0294.txt,sierra
M05,Session2,0280.txt,in
M05,Session2,0257.txt,seeds
M05,Session2,0243.txt,"Night after night, they received annoying phone calls."
M05,Session2,0096.txt,lip
M05,Session2,0082.txt,Their house is grey and white.
M05,Session2,0069.txt,cycle
M05,Session2,0055.txt,Why yell or worry over silly items? 
M05,Session2,0041.txt,pile
M05,Session2,0109.txt,slip
M05,Session2,0121.txt,troop
M05,Session2,0135.txt,Will Robin wear a yellow lily? 
M05,Session2,0323.txt,dress
M05,Session2,0337.txt,hand
M05,Session2,0378.txt,knot
M05,Session2,0350.txt,lock
M05,Session2,0344.txt,neat
M05,Session2,0393.txt,"the pair of shoes was new
"
M05,Session2,0387.txt,He is definitely a notch above us.
M05,Session2,0152.txt,The box contained three sweaters.
M05,Session2,0146.txt,He further proposed grants of an unspecified sum for experimental hospitals.
M05,Session2,0191.txt,cart
M05,Session2,0185.txt,hum
M05,Session2,0026.txt,My sister made the flowered curtains.
M05,Session2,0032.txt,deer
M05,Session2,0218.txt,[relax your mouth in its normal position]
M05,Session2,0224.txt,chop
M05,Session2,0230.txt,written
M05,Session2,0231.txt,bloat
M05,Session2,0225.txt,lair
M05,Session2,0219.txt,Day after day some new episode is reported.
M05,Session2,0033.txt,shear
M05,Session2,0027.txt,One validated acts of school districts. 
M05,Session2,0184.txt,him
M05,Session2,0190.txt,juliet
M05,Session2,0147.txt,Alfalfa is healthy for you.
M05,Session2,0153.txt,hill
M05,Session2,0386.txt,victor
M05,Session2,0392.txt,glitter
M05,Session2,0345.txt,quicker
M05,Session2,0351.txt,left
M05,Session2,0379.txt,knot
M05,Session2,0347.txt,Travel is about the only leisure we have.
M05,Session2,0353.txt,You want him to do well.
M05,Session2,0384.txt,sink
M05,Session2,0390.txt,The hotel owner shrugged.
M05,Session2,0179.txt,This is a period of transition for me.
M05,Session2,0145.txt,He further proposed grants of an unspecified sum for experimental hospitals.
M05,Session2,0151.txt,He wrapped the package hastily.
M05,Session2,0186.txt,It also provides for funds to clear slums and help colleges build dormitories.
M05,Session2,0192.txt,Swing your arm as high as you can.
M05,Session2,0019.txt,This was easy for us. 
M05,Session2,0031.txt,suit
M05,Session2,0025.txt,galore
M05,Session2,0233.txt,and
M05,Session2,0227.txt,park
M05,Session2,0226.txt,eight
M05,Session2,0232.txt,barn
M05,Session2,0024.txt,air
M05,Session2,0030.txt,bad
M05,Session2,0018.txt,prior
M05,Session2,0193.txt,nine
M05,Session2,0187.txt,lima
M05,Session2,0150.txt,Aluminum silverware can often be flimsy.
M05,Session2,0144.txt,top
M05,Session2,0178.txt,witch
M05,Session2,0391.txt,one
M05,Session2,0385.txt,Only lawyers love millionaires.
M05,Session2,0352.txt,bread
M05,Session2,0346.txt,People who value themselves are life's winners.
M05,Session2,0342.txt,flicker
M05,Session2,0356.txt,input/images/story_starters_26.jpg
M05,Session2,0381.txt,"Although always again again
"
M05,Session2,0140.txt,pretty
M05,Session2,0154.txt,shy
M05,Session2,0168.txt,mush
M05,Session2,0183.txt,hat
M05,Session2,0197.txt,There is a treehouse up above.
M05,Session2,0034.txt,single
M05,Session2,0020.txt,no
M05,Session2,0008.txt,I feel I can play this weekend.
M05,Session2,0236.txt,The misguided souls have lost their way.
M05,Session2,0222.txt,cake
M05,Session2,0223.txt,november
M05,Session2,0237.txt,sigh
M05,Session2,0009.txt,root
M05,Session2,0021.txt,knot
M05,Session2,0035.txt,much
M05,Session2,0196.txt,witty
M05,Session2,0182.txt,We rode horseback to the farm.
M05,Session2,0169.txt,leak
M05,Session2,0155.txt,The museum hires musicians every evening.
M05,Session2,0141.txt,pitting
M05,Session2,0380.txt,dead
M05,Session2,0357.txt,Help Greg to pick a peck of potatoes.
M05,Session2,0343.txt,[relax your mouth in its normal position]
M05,Session2,0355.txt,four
M05,Session2,0341.txt,nod
M05,Session2,0369.txt,I'm willing to experiment for the first time.
M05,Session2,0382.txt,"Although always alone, we survive."
M05,Session2,0157.txt,start
M05,Session2,0143.txt,pitting
M05,Session2,0194.txt,mike
M05,Session2,0180.txt,oscar
M05,Session2,0023.txt,rocks
M05,Session2,0037.txt,group
M05,Session2,0221.txt,papa
M05,Session2,0235.txt,quebec
M05,Session2,0209.txt,at
M05,Session2,0208.txt,sitting
M05,Session2,0234.txt,harp
M05,Session2,0220.txt,papa
M05,Session2,0036.txt,[relax your mouth in its normal position]
M05,Session2,0022.txt,coupe
M05,Session2,0181.txt,tell
M05,Session2,0195.txt,pit
M05,Session2,0142.txt,pitting
M05,Session2,0156.txt,kilo
M05,Session2,0383.txt,You can ride stagecoach.
M05,Session2,0368.txt,Get a calico cat to keep.
M05,Session2,0340.txt,nice
M05,Session2,0354.txt,rock
M05,Session1,0007.txt,up
M05,Session1,0013.txt,race
M05,Session1,0012.txt,spark
M05,Session1,0006.txt,train
M05,Session1,0038.txt,"read [as in ""I can read""]"
M05,Session1,0010.txt,giving those who observe him a pronounced feeling of the utmost respect.
M05,Session1,0004.txt,[say 'Pah-Tah-Kah' repeatedly]
M05,Session1,0005.txt,swore
M05,Session1,0011.txt,feet
M05,Session1,0039.txt,tip
M05,Session1,0015.txt,"Well, he is nearly ninety-three years old; "
M05,Session1,0001.txt,[say 'Eee-P-Ah' repeatedly]
M05,Session1,0029.txt,horn
M05,Session1,0028.txt,input/images/kitchen.jpg
M05,Session1,0014.txt,"read [as in ""I can read""]"
M05,Session1,0002.txt,[say 'Ah-P-Eee' repeatedly]
M05,Session1,0016.txt,bit
M05,Session1,0017.txt,sheet
M05,Session1,0003.txt,[relax your mouth in its normal position]
M05,Session1,0110.txt,know
M05,Session1,0104.txt,She had your dark suit in greasy wash water all year.
M05,Session1,0058.txt,torn
M05,Session1,0064.txt,bug
M05,Session1,0070.txt,park
M05,Session1,0071.txt,fair
M05,Session1,0065.txt,farm
M05,Session1,0059.txt,range
M05,Session1,0105.txt,corn
M05,Session1,0111.txt,beta
M05,Session1,0107.txt,trace
M05,Session1,0113.txt,meat
M05,Session1,0073.txt,sip
M05,Session1,0067.txt,glow
M05,Session1,0098.txt,[relax your mouth in its normal position]
M05,Session1,0099.txt,rate
M05,Session1,0066.txt,right
M05,Session1,0072.txt,knew
M05,Session1,0112.txt,hair
M05,Session1,0106.txt,share
M05,Session1,0102.txt,car
M05,Session1,0116.txt,alpha
M05,Session1,0076.txt,trouble
M05,Session1,0062.txt,You wished to know all about my grandfather.
M05,Session1,0089.txt,"he dresses himself in an ancient black frock coat, "
M05,Session1,0088.txt,rage
M05,Session1,0063.txt,bug
M05,Session1,0077.txt,yet he still thinks as swiftly as ever.
M05,Session1,0117.txt,gadget
M05,Session1,0103.txt,swarm
M05,Session1,0115.txt,beat
M05,Session1,0101.txt,Grandfather likes to be modern in his language.
M05,Session1,0129.txt,"go
"
M05,Session1,0061.txt,usually minus several buttons; 
M05,Session1,0075.txt,trouble
M05,Session1,0049.txt,storm
M05,Session1,0048.txt,warm
M05,Session1,0074.txt,"When he speaks, his voice is just a bit cracked and quivers a trifle."
M05,Session1,0060.txt,swarm
M05,Session1,0128.txt,ship
M05,Session1,0100.txt,raid
M05,Session1,0114.txt,beat
M05,Session1,0119.txt,grow
M05,Session1,0125.txt,[say 'Ah' for 5 seconds]
M05,Session1,0079.txt,beat
M05,Session1,0045.txt,input/images/story_starters_15.jpg
M05,Session1,0051.txt,[say 'Ah' for 5 seconds]
M05,Session1,0086.txt,pat
M05,Session1,0092.txt,goat
M05,Session1,0093.txt,no
M05,Session1,0087.txt,[say 'Eee' in a very high pitch]
M05,Session1,0050.txt,weed
M05,Session1,0044.txt,store
M05,Session1,0078.txt,Don't ask me to carry an oily rag like that.
M05,Session1,0124.txt,stick
M05,Session1,0130.txt,"dark
"
M05,Session1,0118.txt,"lead [as in ""I will lead you""]"
M05,Session1,0126.txt,air
M05,Session1,0052.txt,jacket
M05,Session1,0046.txt,rake
M05,Session1,0091.txt,[say 'OA' as in cOAt in a very low pitch]
M05,Session1,0085.txt,two
M05,Session1,0084.txt,knew
M05,Session1,0090.txt,trait
M05,Session1,0047.txt,warm
M05,Session1,0053.txt,jacket
M05,Session1,0127.txt,knee
M05,Session1,0123.txt,rain
M05,Session1,0057.txt,he slowly takes a short walk in the open air each day.
M05,Session1,0043.txt,feet
M05,Session1,0094.txt,"but he always answers, ""Banana oil!"" "
M05,Session1,0080.txt,for
M05,Session1,0081.txt,double
M05,Session1,0095.txt,dug
M05,Session1,0042.txt,stubble
M05,Session1,0056.txt,The quick brown fox jumps over the lazy dog.
M05,Session1,0122.txt,feed
M05,Session1,0120.txt,the
M05,Session1,0108.txt,sticks
M05,Session1,0040.txt,yes
M05,Session1,0054.txt,"tear [as in ""tear up that paper""]"
M05,Session1,0068.txt,fee
M05,Session1,0083.txt,warm
M05,Session1,0097.txt,jagged
M05,Session1,0096.txt,born
M05,Session1,0082.txt,bat
M05,Session1,0069.txt,sip
M05,Session1,0055.txt,"tear [as in ""tear up that paper""]"
M05,Session1,0041.txt,one
M05,Session1,0109.txt,air
M05,Session1,0121.txt,the
M05,Session1,0026.txt,bubble
M05,Session1,0032.txt,left
M05,Session1,0033.txt,form
M05,Session1,0027.txt,"We have often urged him to walk more and smoke less, "
M05,Session1,0019.txt,"A long, flowing beard clings to his chin, "
M05,Session1,0031.txt,slip
M05,Session1,0025.txt,floor
M05,Session1,0024.txt,dagger
M05,Session1,0030.txt,slip
M05,Session1,0018.txt,chair
M05,Session1,0034.txt,rave
M05,Session1,0020.txt,"Except in the winter when the ooze or snow or ice prevents,"
M05,Session1,0008.txt,up
M05,Session1,0009.txt,Twice each day he plays skillfully and with zest upon our small organ.
M05,Session1,0021.txt,sip
M05,Session1,0035.txt,down
M05,Session1,0023.txt,trade
M05,Session1,0037.txt,chair
M05,Session1,0036.txt,feed
M05,Session1,0022.txt,storm
MC02,Session2,0173.txt,gas
MC02,Session2,0167.txt,Coconut cream pie makes a nice dessert.
MC02,Session2,0198.txt,He played basketball there while working toward a law degree.
MC02,Session2,0007.txt,Help Greg to pick a peck of potatoes.
MC02,Session2,0013.txt,People who value themselves are life's winners.
MC02,Session2,0239.txt,dread
MC02,Session2,0205.txt,Only the most accomplished artists obtain popularity.
MC02,Session2,0211.txt,I've kept it with me ever since.
MC02,Session2,0210.txt,meat
MC02,Session2,0204.txt,ray
MC02,Session2,0238.txt,coat
MC02,Session2,0012.txt,bitter
MC02,Session2,0006.txt,sit
MC02,Session2,0199.txt,rake
MC02,Session2,0166.txt,stretch
MC02,Session2,0172.txt,Life is short and precious.
MC02,Session2,0158.txt,pork
MC02,Session2,0164.txt,Who knows what you'll discover about yourself.
MC02,Session2,0170.txt,I scream to warm up my voice.
MC02,Session2,0038.txt,tin
MC02,Session2,0010.txt,Please open the window quickly.
MC02,Session2,0004.txt,sip
MC02,Session2,0212.txt,he
MC02,Session2,0206.txt,That's what life is really all about.
MC02,Session2,0207.txt,I called two different painters.
MC02,Session2,0213.txt,sheep
MC02,Session2,0005.txt,bed
MC02,Session2,0011.txt,It's fun to roast marshmallows on a gas burner.
MC02,Session2,0039.txt,knot
MC02,Session2,0171.txt,The results were very disappointing.
MC02,Session2,0165.txt,thread
MC02,Session2,0159.txt,shot
MC02,Session2,0161.txt,beat
MC02,Session2,0175.txt,cash
MC02,Session2,0149.txt,rise
MC02,Session2,0015.txt,sierra
MC02,Session2,0029.txt,ham
MC02,Session2,0217.txt,muck
MC02,Session2,0203.txt,In fact our whole defensive unit did a good job.
MC02,Session2,0202.txt,sew
MC02,Session2,0216.txt,see
MC02,Session2,0028.txt,The wait for work can be very long.
MC02,Session2,0014.txt,best
MC02,Session2,0148.txt,Help celebrate your brother's success.
MC02,Session2,0174.txt,court
MC02,Session2,0160.txt,Etiquette mandates compliance with existing regulations.
MC02,Session2,0176.txt,The fish swam across the pond.
MC02,Session2,0162.txt,Critical equipment needs proper maintenance.
MC02,Session2,0189.txt,bill
MC02,Session2,0016.txt,whisky
MC02,Session2,0200.txt,side
MC02,Session2,0214.txt,toe
MC02,Session2,0228.txt,lee
MC02,Session2,0229.txt,steak
